370, 2788
371, 555
372, 1902
373, 6812
374, 3255
375, 1611
376, 5381
377, 2651
378, 1905
379, 1327
380, 8146
381, 2639
382, 6254
383, 88
384, 9292
385, 7572
386, 8070
387, 2707
388, 1549
389, 7431
390, 7743
391, 8929
392, 2675
393, 6996
394, 6264
395, 9175
396, 9752
397, 6006
398, 779
399, 7589
400, 6222
401, 2289
402, 2086
403, 7946
404, 6949
405, 5962
406, 7482
407, 6959
408, 4522
409, 6303
410, 2236
411, 6431
412, 1674
413, 242
414, 7720
415, 9895
416, 8615
417, 3575
418, 3741
419, 898
420, 7641
421, 4231
422, 9837
423, 2472
424, 6958
425, 8786
426, 6988
427, 7877
428, 7999
429, 8825
430, 3645
431, 5083
432, 917
433, 268
434, 7456
435, 2468
436, 4933
437, 7979
438, 8815
439, 2465
440, 5207
441, 228
442, 6100
443, 623
444, 7680
445, 7718
446, 2525
447, 5030
448, 9994
449, 6340
450, 3524
451, 2247
452, 1715
453, 8182
454, 496
455, 9532
456, 690
457, 7360
458, 8173
459, 1518
460, 6207
461, 926
462, 9263
463, 7378
464, 8411
465, 9573
466, 2761
467, 4534
468, 5754
469, 8908
470, 4360
471, 2223
472, 1870
473, 6442
474, 5278
475, 5989
476, 4648
477, 7903
478, 5229
479, 8113
480, 2587
481, 9650
482, 1013
483, 7665
484, 5037
485, 3794
486, 7990
487, 9149
488, 968
489, 1115
490, 6042
491, 492
492, 3782
493, 3352
494, 5222
495, 357
496, 6979
497, 2917
498, 2108
499, 27
500, 1671
501, 8889
502, 1488
503, 710
504, 3878
505, 5043
506, 680
507, 8411
508, 8721
509, 759
510, 1175
511, 4583
512, 9055
513, 9325
514, 5935
515, 4923
516, 8526
517, 5837
518, 8040
519, 9311
520, 8102
521, 4277
522, 7509
523, 3771
524, 2367
525, 6044
526, 4653
527, 9921
528, 4441
529, 9644
530, 1994
531, 9550
532, 7778
533, 1944
534, 7988
535, 913
536, 5960
537, 3523
538, 5457
539, 5022
540, 4526
541, 8279
542, 140
543, 8977
544, 1408
545, 4262
546, 6758
547, 4494
548, 6711
549, 7156
550, 7593
551, 7827
552, 6274
553, 8878
554, 2930
555, 491
556, 1483
557, 357
558, 6431
559, 3882
560, 811
561, 9638
562, 1454
563, 2437
564, 2683
565, 6079
566, 2174
567, 8346
568, 5627
569, 4191
570, 5832
571, 484
572, 6067
573, 6633
574, 2907
575, 3912
576, 7628
577, 9147
578, 8928
579, 705
580, 8825
581, 2983
582, 9144
583, 5377
584, 7004
585, 2915
586, 1683
587, 8051
588, 2144
589, 3685
590, 7950
591, 4756
592, 8751
593, 1484
594, 5318
595, 5835
596, 2742
597, 8707
598, 6911
599, 6924
600, 230
601, 4637
602, 1417
603, 9274
604, 2588
605, 2793
606, 6092
607, 8019
608, 9419
609, 3413
610, 7846
611, 6791
612, 4207
613, 1244
614, 9213
615, 7159
616, 8890
617, 3632
618, 6541
619, 7252
620, 3821
621, 2789
622, 5170
623, 2479
624, 357
625, 5813
626, 2291
627, 863
628, 5821
629, 2558
630, 113
631, 3145
632, 3078
633, 3730
634, 75
635, 1638
636, 985
637, 7092
638, 9981
639, 5479
640, 3528
641, 9834
642, 1863
643, 7819
644, 2118
645, 5203
646, 4643
647, 700
648, 7518
649, 8175
650, 3242
651, 4715
652, 5965
653, 1231
654, 4324
655, 3404
656, 7588
657, 5382
658, 1893
659, 6467
660, 7028
661, 6657
662, 317
663, 7307
664, 9867
665, 6105
666, 9373
667, 6117
668, 5812
669, 406
670, 6460
671, 8638
672, 1461
673, 7673
674, 496
675, 2417
676, 8534
677, 8893
678, 8584
679, 8529
680, 4983
681, 8771
682, 6153
683, 5498
684, 605
685, 7805
686, 4964
687, 374
688, 8281
689, 8578
690, 5723
691, 3353
692, 2540
693, 2699
694, 7262
695, 5514
696, 3846
697, 7764
698, 3770
699, 1637
700, 9612
701, 6612
702, 7402
703, 590
704, 4541
705, 3973
706, 4134
707, 1616
708, 3448
709, 9868
710, 9273
711, 8538
712, 795
713, 43
714, 1073
715, 8401
716, 5091
717, 908
718, 7586
719, 2441
720, 779
721, 2629
722, 8961
723, 9587
724, 3981
725, 8162
726, 5687
727, 9093
728, 1467
729, 9143
730, 708
731, 2894
732, 8660
733, 2167
734, 4959
735, 3158
736, 3261
737, 1752
738, 1095
739, 4229
740, 4608
741, 1111
742, 8086
743, 5035
744, 6822
745, 6397
746, 7035
747, 5971
748, 9530
749, 8518
750, 7394
751, 2204
752, 1411
753, 5411
754, 8761
755, 3696
756, 7989
757, 4596
758, 6809
759, 7704
760, 7396
761, 9206
762, 9371
763, 1755
764, 6791
765, 4716
766, 9746
767, 9268
768, 7494
769, 3826
770, 6401
771, 5514
772, 2794
773, 1739
774, 5028
775, 8554
776, 9862
777, 2167
778, 6012
779, 3773
780, 6799
781, 209
782, 6138
783, 6262
784, 4995
785, 6350
786, 8466
787, 718
788, 8636
789, 4729
790, 7629
791, 295
792, 29
793, 7258
794, 1184
795, 5818
796, 8157
797, 2003
798, 926
799, 962
800, 9532
801, 4431
802, 2003
803, 6197
804, 6928
805, 7458
806, 7905
807, 4334
808, 4520
809, 4638
810, 7158
811, 5735
812, 8383
813, 6794
814, 2042
815, 2034
816, 76
817, 183
818, 1829
819, 15
820, 6050
821, 2468
822, 1462
823, 3643
824, 9162
825, 1169
826, 9226
827, 8789
828, 1945
829, 5841
830, 8471
831, 2727
832, 5346
833, 3811
834, 4124
835, 949
836, 2803
837, 2692
838, 5364
839, 4878
840, 4065
841, 3850
842, 1119
843, 6411
844, 4908
845, 1991
846, 6334
847, 3325
848, 2934
849, 4940
850, 4061
851, 3562
852, 1457
853, 1066
854, 7166
855, 5779
856, 3052
857, 2704
858, 7082
859, 6671
860, 4330
861, 1346
862, 9916
863, 9419
864, 5619
865, 6377
866, 7711
867, 3519
868, 2802
869, 9110
870, 5717
871, 6215
872, 8636
873, 4681
874, 185
875, 7837
876, 6462
877, 1346
878, 187
879, 5095
880, 8291
881, 2078
882, 9089
883, 507
884, 2202
885, 322
886, 6749
887, 1087
888, 7960
889, 3224
890, 4340
891, 3694
892, 7658
893, 9913
894, 1516
895, 1849
896, 7552
897, 6591
898, 830
899, 202
900, 5635
901, 1976
902, 2847
903, 200
904, 4010
905, 5562
906, 7475
907, 8300
908, 4082
909, 9786
910, 7679
911, 7112
912, 4416
913, 2324
914, 9014
915, 2101
916, 2230
917, 6841
918, 6265
919, 9717
920, 6855
921, 4698
922, 7658
923, 8609
924, 8541
925, 6277
926, 4977
927, 4705
928, 5319
929, 7854
930, 6727
931, 2923
932, 9600
933, 8932
934, 8425
935, 9890
936, 877
937, 503
938, 7283
939, 6501
940, 5992
941, 7843
942, 2323
943, 188
944, 7031
945, 7599
946, 5465
947, 1873
948, 3947
949, 406
950, 7981
951, 2255
952, 4188
953, 5263
954, 5459
955, 9669
956, 8897
957, 1326
958, 14
959, 5681
960, 9456
961, 3100
962, 772
963, 2496
964, 7745
965, 214
966, 501
967, 5303
968, 3373
969, 8318
970, 1303
971, 4823
972, 2489
973, 3824
974, 4508
975, 6116
976, 6901
977, 9916
978, 7532
979, 3739
980, 282
981, 3046
982, 512
983, 9636
984, 5759
985, 2119
986, 8315
987, 7866
988, 2846
989, 5373
990, 121
991, 4962
992, 5190
993, 8965
994, 8764
995, 2220
996, 3964
997, 8360
998, 5395
999, 7049
1000, 1604
1001, 7091
1002, 3459
1003, 540
1004, 1884
1005, 4279
1006, 6888
1007, 9789
1008, 4601
1009, 6120
1010, 3621
1011, 3727
1012, 9747
1013, 4302
1014, 1079
1015, 7231
1016, 5103
1017, 2802
1018, 769
1019, 1747
1020, 1710
1021, 9475
1022, 1791
1023, 9537
1024, 4837
1025, 9581
1026, 2454
1027, 516
1028, 3125
1029, 3197
1030, 6522
1031, 7275
1032, 5941
1033, 8767
1034, 2793
1035, 5841
1036, 9965
1037, 7910
1038, 3792
1039, 2700
1040, 8875
1041, 2392
1042, 6995
1043, 2201
1044, 8617
1045, 7174
1046, 6642
1047, 7167
1048, 4206
1049, 9976
1050, 4165
1051, 6077
1052, 2273
1053, 1339
1054, 8990
1055, 5966
1056, 668
1057, 37
1058, 9635
1059, 9271
1060, 8237
1061, 6344
1062, 1723
1063, 5699
1064, 2042
1065, 9410
1066, 6955
1067, 3852
1068, 5335
1069, 2811
1070, 1977
1071, 1231
1072, 7119
1073, 1977
1074, 4212
1075, 8098
1076, 3919
1077, 6079
1078, 1156
1079, 6989
1080, 917
1081, 7487
1082, 6786
1083, 1769
1084, 9660
1085, 4175
1086, 996
1087, 5701
1088, 5496
1089, 526
1090, 2965
1091, 7966
1092, 6552
1093, 3109
1094, 8521
1095, 9485
1096, 8181
1097, 5493
1098, 954
1099, 7230
1100, 6369
1101, 6512
1102, 3264
1103, 329
1104, 7090
1105, 2555
1106, 9138
1107, 1409
1108, 2774
1109, 5875
1110, 7084
1111, 9755
1112, 2436
1113, 8263
1114, 3105
1115, 5398
1116, 2545
1117, 7136
1118, 18
1119, 3551
1120, 1359
1121, 1674
1122, 9317
1123, 5514
1124, 5973
1125, 6388
1126, 841
1127, 8952
1128, 6674
1129, 8006
1130, 3071
1131, 5114
1132, 8213
1133, 8302
1134, 1763
1135, 8947
1136, 9747
1137, 4905
1138, 3023
1139, 4017
1140, 5312
1141, 7988
1142, 4994
1143, 6194
1144, 1222
1145, 5363
1146, 4427
1147, 5004
1148, 8836
1149, 3936
1150, 8208
1151, 660
1152, 7520
1153, 8739
1154, 8203
1155, 3943
1156, 6573
1157, 4505
1158, 9969
1159, 994
1160, 7001
1161, 1484
1162, 48
1163, 8617
1164, 2359
1165, 423
1166, 772
1167, 8198
1168, 9854
1169, 1886
1170, 8482
1171, 2552
1172, 6888
1173, 2472
1174, 6362
1175, 4344
1176, 9261
1177, 8484
1178, 5689
1179, 5200
1180, 1019
1181, 3223
1182, 7016
1183, 9451
1184, 2219
1185, 6955
1186, 3766
1187, 2024
1188, 9369
1189, 5073
1190, 2267
1191, 8418
1192, 477
1193, 2537
1194, 2228
1195, 4467
1196, 6509
1197, 6565
1198, 4652
1199, 7525
1200, 5343
1201, 3253
1202, 9695
1203, 9633
1204, 9349
1205, 7898
1206, 120
1207, 2110
1208, 8037
1209, 9798
1210, 4312
1211, 2979
1212, 9564
1213, 4597
1214, 37
1215, 2121
1216, 3536
1217, 1493
1218, 4496
1219, 2545
1220, 66
1221, 549
1222, 6647
1223, 9933
1224, 5565
1225, 240
1226, 8277
1227, 5405
1228, 3996
1229, 6851
1230, 3103
1231, 4232
1232, 4601
1233, 7233
1234, 2003
1235, 7147
1236, 9845
1237, 7766
1238, 4513
1239, 2363
1240, 625
1241, 2947
1242, 48
1243, 808
1244, 7744
1245, 2929
1246, 5297
1247, 4774
1248, 4158
1249, 1279
1250, 6721
1251, 4421
1252, 7765
1253, 8525
1254, 4072
1255, 9195
1256, 8893
1257, 4821
1258, 4753
1259, 8988
1260, 4018
1261, 4821
1262, 5401
1263, 5593
1264, 8742
1265, 5102
1266, 5833
1267, 9315
1268, 4346
1269, 9231
1270, 5522
1271, 7271
1272, 9435
1273, 2369
1274, 576
1275, 3430
1276, 5903
1277, 173
1278, 3623
1279, 8426
1280, 751
1281, 2774
1282, 2695
1283, 966
1284, 8547
1285, 4142
1286, 9508
1287, 117
1288, 6556
1289, 8178
1290, 6227
1291, 5858
1292, 5978
1293, 5019
1294, 1234
1295, 6263
1296, 7798
1297, 1145
1298, 9365
1299, 6058
1300, 2610
1301, 8619
1302, 419
1303, 9651
1304, 7728
1305, 3751
1306, 610
1307, 5925
1308, 9636
1309, 2163
1310, 6723
1311, 7534
1312, 2640
1313, 3536
1314, 748
1315, 9921
1316, 6345
1317, 655
1318, 387
1319, 3664
1320, 359
1321, 5889
1322, 5907
1323, 808
1324, 7365
1325, 10
1326, 6874
1327, 1292
1328, 7809
1329, 2214
1330, 751
1331, 7041
1332, 5140
1333, 6463
1334, 556
1335, 7352
1336, 2650
1337, 5937
1338, 8264
1339, 413
1340, 205
1341, 3488
1342, 9369
1343, 8299
1344, 6759
1345, 2528
1346, 7554
1347, 1787
1348, 8078
1349, 3403
1350, 9853
1351, 6217
1352, 7145
1353, 570
1354, 7531
1355, 5840
1356, 9690
1357, 2286
1358, 1316
1359, 5026
1360, 1861
1361, 2632
1362, 9686
1363, 6734
1364, 2241
1365, 9683
1366, 7715
1367, 3464
1368, 3270
1369, 9289
1370, 3942
1371, 1917
1372, 4071
1373, 8486
1374, 6098
1375, 1438
1376, 1387
1377, 3379
1378, 406
1379, 4313
1380, 7133
1381, 9966
1382, 8985
1383, 6843
1384, 1135
1385, 9969
1386, 815
1387, 352
1388, 1513
1389, 9164
1390, 9166
1391, 4641
1392, 2444
1393, 4741
1394, 4040
1395, 28
1396, 4427
1397, 9700
1398, 4170
1399, 1459
1400, 5570
1401, 5281
1402, 8511
1403, 7091
1404, 1683
1405, 6818
1406, 7482
1407, 5297
1408, 9446
1409, 3166
1410, 8192
1411, 9578
1412, 4662
1413, 8427
1414, 2227
1415, 4263
1416, 8884
1417, 8784
1418, 1158
1419, 3467
1420, 8876
1421, 5883
1422, 976
1423, 1714
1424, 9707
1425, 1150
1426, 608
1427, 4297
1428, 7114
1429, 726
1430, 4450
1431, 6029
1432, 2934
1433, 6679
1434, 1745
1435, 114
1436, 3318
1437, 8367
1438, 6612
1439, 6110
1440, 2980
1441, 4615
1442, 7101
1443, 7864
1444, 3311
1445, 1462
1446, 59
1447, 2809
1448, 6279
1449, 3105
1450, 1009
1451, 6130
1452, 5915
1453, 5131
1454, 2874
1455, 6654
1456, 6530
1457, 4552
1458, 5109
1459, 9397
1460, 4902
1461, 4323
1462, 2504
1463, 5921
1464, 7480
1465, 7188
1466, 4657
1467, 8553
1468, 7747
1469, 9813
1470, 3935
1471, 5814
1472, 9450
1473, 4351
1474, 2685
1475, 5951
1476, 8126
1477, 9652
1478, 5546
1479, 9236
1480, 4204
1481, 7464
1482, 2538
1483, 4351
1484, 7418
1485, 1455
1486, 153
1487, 2862
1488, 8207
1489, 8266
1490, 1528
1491, 3653
1492, 798
1493, 3418
1494, 8824
1495, 8447
1496, 1869
1497, 986
1498, 7514
1499, 7653
1500, 3741
1501, 8053
1502, 2113
1503, 7086
1504, 748
1505, 5181
1506, 1622
1507, 6334
1508, 6678
1509, 9107
1510, 148
1511, 7917
1512, 9529
1513, 7320
1514, 2669
1515, 466
1516, 4156
1517, 9758
1518, 9690
1519, 4796
1520, 1498
1521, 1514
1522, 7701
1523, 5706
1524, 9532
1525, 8462
1526, 2148
1527, 4990
1528, 2932
1529, 866
1530, 5340
1531, 5763
1532, 4882
1533, 8446
1534, 2328
1535, 8290
1536, 8994
1537, 4957
1538, 3640
1539, 5980
1540, 6531
1541, 2788
1542, 6667
1543, 7813
1544, 9479
1545, 3898
1546, 8407
1547, 3296
1548, 4035
1549, 6273
1550, 7893
1551, 5637
1552, 637
1553, 7693
1554, 3620
1555, 8519
1556, 6240
1557, 4342
1558, 4038
1559, 3388
1560, 2300
1561, 1979
1562, 159
1563, 5348
1564, 5972
1565, 2323
1566, 7404
1567, 5511
1568, 9034
1569, 516
1570, 5872
1571, 3745
1572, 5457
1573, 7135
1574, 15
1575, 6370
1576, 2141
1577, 643
1578, 654
1579, 9371
1580, 5750
1581, 3483
1582, 9590
1583, 4872
1584, 9898
1585, 9429
1586, 2812
1587, 3346
1588, 2490
1589, 9030
1590, 2945
1591, 7659
1592, 7359
1593, 5669
1594, 2850
1595, 5044
1596, 7174
1597, 8657
1598, 7335
1599, 5269
1600, 6770
1601, 6926
1602, 9891
1603, 1231
1604, 765
1605, 7013
1606, 4196
1607, 3317
1608, 5744
1609, 7446
1610, 5511
1611, 8091
1612, 6043
1613, 2513
1614, 1647
1615, 7143
1616, 3985
1617, 2734
1618, 4384
1619, 1064
1620, 5647
1621, 590
1622, 3945
1623, 174
1624, 5102
1625, 695
1626, 4368
1627, 7665
1628, 6907
1629, 911
1630, 9698
1631, 8021
1632, 5413
1633, 9528
1634, 1492
1635, 2574
1636, 4160
1637, 4630
1638, 9047
1639, 7890
1640, 4298
1641, 733
1642, 8783
1643, 2084
1644, 6796
1645, 700
1646, 9499
1647, 7185
1648, 4095
1649, 7646
1650, 4258
1651, 5139
1652, 1148
1653, 3803
1654, 1781
1655, 252
1656, 8088
1657, 7753
1658, 6213
1659, 1227
1660, 348
1661, 8304
1662, 5742
1663, 6627
1664, 58
1665, 8248
1666, 9400
1667, 4978
1668, 5044
1669, 5165
1670, 5110
1671, 2901
1672, 1074
1673, 4276
1674, 4055
1675, 597
1676, 8705
1677, 5774
1678, 8079
1679, 8172
1680, 8983
1681, 8868
1682, 9365
1683, 2588
1684, 4103
1685, 9973
1686, 9139
1687, 7888
1688, 8329
1689, 1447
1690, 2575
1691, 9677
1692, 1125
1693, 7455
1694, 6705
1695, 8247
1696, 4993
1697, 1396
1698, 6927
1699, 3234
1700, 4967
1701, 3797
1702, 8874
1703, 242
1704, 757
1705, 7856
1706, 1369
1707, 8481
1708, 5083
1709, 4676
1710, 6733
1711, 2384
1712, 4428
1713, 1767
1714, 2201
1715, 2951
1716, 1060
1717, 8553
1718, 8497
1719, 3219
1720, 2790
1721, 2037
1722, 2273
1723, 9554
1724, 6510
1725, 9678
1726, 7159
1727, 9707
1728, 8564
1729, 5514
1730, 1278
1731, 8410
1732, 2624
1733, 7210
1734, 1611
1735, 5212
1736, 9871
1737, 6469
1738, 2124
1739, 5540
1740, 4826
1741, 5225
1742, 7792
1743, 5258
1744, 4707
1745, 2882
1746, 3529
1747, 4482
1748, 7321
1749, 1002
1750, 3387
1751, 9973
1752, 4900
1753, 4935
1754, 2784
1755, 1690
1756, 1111
1757, 8046
1758, 6203
1759, 5852
1760, 9122
1761, 2253
1762, 7496
1763, 114
1764, 7948
1765, 511
1766, 1315
1767, 9207
1768, 8632
1769, 3827
1770, 9016
1771, 2089
1772, 2205
1773, 7584
1774, 7668
1775, 4166
1776, 5388
1777, 3610
1778, 5487
1779, 1552
1780, 1158
1781, 5963
1782, 6548
1783, 9711
1784, 3141
1785, 3753
1786, 4182
1787, 2044
1788, 1704
1789, 123
1790, 7443
1791, 7768
1792, 4582
1793, 4958
1794, 3658
1795, 3801
1796, 8519
1797, 6181
1798, 7735
1799, 228
1800, 424
1801, 8646
1802, 4527
1803, 6699
1804, 7496
1805, 5291
1806, 7855
1807, 7140
1808, 435
1809, 2244
1810, 9038
1811, 3444
1812, 5496
1813, 3759
1814, 3411
1815, 7971
1816, 1817
1817, 6597
1818, 2041
1819, 1734
1820, 9881
1821, 6091
1822, 3094
1823, 5050
1824, 2877
1825, 1424
1826, 7845
1827, 6250
1828, 5341
1829, 236
1830, 2851
1831, 6355
1832, 3709
1833, 9102
1834, 6285
1835, 128
1836, 5538
1837, 7482
1838, 8885
1839, 5805
1840, 629
1841, 1705
1842, 590
1843, 9084
1844, 4754
1845, 1374
1846, 2120
1847, 8699
1848, 8230
1849, 6113
1850, 8008
1851, 2467
1852, 4411
1853, 2498
1854, 7113
1855, 1783
1856, 5873
1857, 2477
1858, 1946
1859, 9092
1860, 1740
1861, 1340
1862, 7551
1863, 551
1864, 6948
1865, 6564
1866, 6086
1867, 6113
1868, 3464
1869, 7034
1870, 1078
1871, 1363
1872, 2514
1873, 6217
1874, 3989
1875, 6688
1876, 4868
1877, 755
1878, 9165
1879, 1048
1880, 2620
1881, 1495
1882, 2365
1883, 8373
1884, 3426
1885, 3352
1886, 1082
1887, 4828
1888, 3393
1889, 3304
1890, 3245
1891, 7219
1892, 7037
1893, 8827
1894, 5602
1895, 5026
1896, 5797
1897, 7376
1898, 4982
1899, 609
1900, 9716
1901, 6768
1902, 5802
1903, 5748
1904, 6858
1905, 3962
1906, 9407
1907, 5114
1908, 5199
1909, 2696
1910, 2836
1911, 2623
1912, 7869
1913, 8948
1914, 9140
1915, 5678
1916, 3071
1917, 1904
1918, 6383
1919, 9487
1920, 5830
1921, 7397
1922, 5744
1923, 4845
1924, 9770
1925, 9113
1926, 1585
1927, 3453
1928, 569
1929, 640
1930, 632
1931, 5953
1932, 3524
1933, 6477
1934, 1623
1935, 2994
1936, 1121
1937, 5725
1938, 7221
1939, 2327
1940, 2233
1941, 2821
1942, 6571
1943, 5354
1944, 2683
1945, 1050
1946, 8837
1947, 4353
1948, 7826
1949, 4803
1950, 1724
1951, 2573
1952, 5247
1953, 4191
1954, 4300
1955, 6052
1956, 9778
1957, 5981
1958, 8797
1959, 2868
1960, 2673
1961, 9450
1962, 4433
1963, 3942
1964, 706
1965, 1747
1966, 3256
1967, 2030
1968, 1434
1969, 5082
1970, 5540
1971, 8405
1972, 1308
1973, 7217
1974, 9435
1975, 7323
1976, 7772
1977, 9909
1978, 3228
1979, 7044
1980, 9855
1981, 2439
1982, 6268
1983, 5049
1984, 5418
1985, 1743
1986, 7101
1987, 3852
1988, 3399
1989, 7200
1990, 8448
1991, 92
1992, 1257
1993, 5826
1994, 4924
1995, 7436
1996, 4310
1997, 5691
1998, 6012
1999, 4296
2000, 3378
2001, 813
2002, 8215
2003, 3753
2004, 3239
2005, 8074
2006, 7058
2007, 259
2008, 817
2009, 9528
2010, 9102
2011, 9371
2012, 3702
2013, 4163
2014, 4763
2015, 9474
2016, 1166
2017, 2324
2018, 2326
2019, 8656
2020, 6452
2021, 8788
2022, 6518
2023, 4733
2024, 9623
2025, 9360
2026, 6718
2027, 5772
2028, 1092
2029, 9593
2030, 7098
2031, 1969
2032, 9267
2033, 4457
2034, 7404
2035, 6447
2036, 4525
2037, 2773
2038, 6745
2039, 4417
2040, 446
2041, 4235
2042, 3189
2043, 32
2044, 3744
2045, 8478
2046, 5433
2047, 296
2048, 6078
2049, 239
2050, 8083
2051, 7862
2052, 1229
2053, 6013
2054, 1913
2055, 2135
2056, 2522
2057, 6050
2058, 568
2059, 3722
2060, 9729
2061, 988
2062, 5049
2063, 9092
2064, 566
2065, 3760
2066, 33
2067, 9365
2068, 436
2069, 9946
2070, 8901
2071, 7920
2072, 5856
2073, 6379
2074, 5770
2075, 2410
2076, 845
2077, 411
2078, 190
2079, 4221
2080, 543
2081, 6647
2082, 6426
2083, 9649
2084, 8704
2085, 7101
2086, 8885
2087, 1456
2088, 4355
2089, 3263
2090, 2713
2091, 8911
2092, 5007
2093, 3172
2094, 2300
2095, 7450
2096, 2740
2097, 3307
2098, 6265
2099, 5995
2100, 4772
2101, 9646
2102, 5691
2103, 5517
2104, 6603
2105, 8722
2106, 791
2107, 4429
2108, 6027
2109, 9967
2110, 7720
2111, 2203
2112, 2000
2113, 4932
2114, 3615
2115, 4937
2116, 2512
2117, 3380
2118, 1295
2119, 118
2120, 7732
2121, 2754
2122, 8608
2123, 2467
2124, 487
2125, 1319
2126, 9547
2127, 9449
2128, 2665
2129, 2822
2130, 8230
2131, 3208
2132, 4149
2133, 2513
2134, 3474
2135, 9760
2136, 8354
2137, 1201
2138, 2201
2139, 8786
2140, 5755
2141, 1639
2142, 8147
2143, 7079
2144, 4133
2145, 1588
2146, 117
2147, 3037
2148, 9155
2149, 871
2150, 6630
2151, 383
2152, 9126
2153, 541
2154, 2934
2155, 849
2156, 4065
2157, 4166
2158, 9165
2159, 9448
2160, 3457
2161, 8947
2162, 8696
2163, 8415
2164, 2497
2165, 1776
2166, 3102
2167, 725
2168, 1884
2169, 4091
2170, 5347
2171, 4747
2172, 7562
2173, 895
2174, 944
